id,straw_man,appeal_to_fear,fud,bandwagon,whataboutism,loaded_language,glittering_generalities,euphoria,cherry_picking,cliche,Usage
abfeaddd-1b97-4e79-af9d-149515a44066,0,0,0,0,0,0,0,0,0,0,Private
ef13be84-d5d8-4314-9612-256c7734b740,0,0,0,0,0,0,0,0,0,0,Private
9d29fddc-ac21-4d9e-ba95-2b2f5379de70,0,0,0,0,0,0,0,0,0,0,Private
8b9f2133-997c-4407-9575-df72fd5ce3e4,0,0,1,0,0,1,0,0,0,0,Private
64881075-6e21-453e-83c9-75950224ff9e,0,0,0,0,0,0,0,0,0,0,Private
e638868c-eac4-4552-add3-a378f8001360,0,0,0,0,0,0,0,0,0,0,Private
17479a00-bc12-4f74-88da-4deb07691549,0,0,0,0,0,0,0,0,0,0,Private
f3a7df23-ae25-4d27-9781-2828221e9301,0,0,0,0,0,0,0,0,0,0,Private
8d95c16a-029b-4723-ac0b-0118660fce92,0,0,0,0,0,1,0,0,0,1,Private
c5d96c0c-9535-4700-88eb-5da0401c764c,0,0,0,0,0,0,0,0,0,0,Private
e4189e71-15e1-477e-aa68-0a60513a4104,0,0,1,0,0,1,0,0,0,1,Private
e67aa0cd-980e-4108-a60a-0cdb1c2809e3,0,0,0,0,0,0,1,0,0,0,Private
385589e2-8126-4189-bb5f-4a741305417f,0,1,0,0,0,0,1,0,0,0,Private
d5c90347-25fa-45a2-89b1-f6cbb863a8d4,0,0,0,0,0,1,0,0,0,0,Private
29087042-fcbe-4893-9136-4971b15a3a09,0,0,0,0,0,1,0,0,0,0,Private
1418281e-9f71-4456-a5b8-6af9ca1c6692,0,0,0,0,0,1,0,0,1,0,Private
9f7acb3c-7227-45dd-a362-f547c7fd0849,0,1,0,0,0,0,0,0,0,1,Private
c0792077-8996-4990-a54f-0bf6a10491bc,0,0,0,0,0,0,0,0,0,0,Private
de1cc5f1-4722-4170-a07e-a20016d2fa56,0,0,0,0,0,0,0,0,0,0,Private
9d4a41a7-83ca-4690-97b2-2198d7b52f7b,1,0,0,0,0,0,0,0,0,1,Private
e080f945-d9e4-458b-b932-b0dce41440d9,0,0,0,0,0,0,0,1,0,0,Private
a850e2c5-d44b-425c-8acd-6f56dd0f9253,0,0,0,0,0,1,1,0,0,1,Private
0f07d0f3-b26a-4d3f-b1c9-4d68f70944d9,0,0,0,0,0,1,0,0,0,0,Private
58072295-9956-488f-a0e7-cd3c2f6b441c,0,0,0,0,0,0,0,0,0,1,Private
67c8afdc-97c9-45f9-92d7-7655035834c7,0,0,0,1,0,1,0,0,0,0,Private
eae81c70-eba6-4336-a20d-ad5745efab72,0,0,0,0,0,0,0,0,0,0,Private
b14348d2-d149-433f-87b7-480378aeb744,0,0,0,0,0,1,1,1,0,0,Private
ed2d52f5-b7e0-4180-b675-98f130d3fb4b,0,0,0,0,0,0,0,0,0,0,Private
970adec2-43da-47fb-87f8-c4c4d8eef795,0,0,0,0,0,0,0,0,0,0,Private
f1e66202-87a5-42ac-9974-d52d636a0c6b,1,1,0,0,0,0,0,0,0,0,Private
32b900c7-1398-4db7-8bf7-417b1056cac5,0,0,0,0,0,0,0,0,0,0,Private
f91413cb-0b35-4a6e-958b-0e2d1dd488ee,0,0,0,0,0,0,0,0,0,0,Private
376aa6d7-51dd-4089-b780-1c029f0fa3cb,0,1,1,0,0,0,0,0,0,0,Private
c1b8a7b6-7a41-4d36-ac93-c7d0f6ae6be5,0,0,0,0,0,0,0,0,0,0,Private
4fa95351-6d3e-4e7f-9a7a-9e8318ca664e,0,0,0,0,0,1,0,0,0,0,Private
5c9fa8ff-be82-4741-9829-3285d11c398c,0,0,0,0,0,0,0,1,0,0,Private
23071e1a-b8f6-410f-8ddb-d2eeac793217,0,0,0,0,0,0,0,0,0,0,Private
54dca581-93a7-4a5c-90a5-4d6d365a7d97,0,0,0,0,0,0,0,1,1,0,Private
7cdf7979-9f26-4612-9929-b06a8da1f688,0,0,0,0,0,1,0,1,0,0,Private
c978bb58-17a0-47d1-b3ba-2f8b9e7e0b6f,0,0,1,1,1,1,0,0,0,1,Private
17c8feda-71fe-437f-81d2-e6c00c744f0a,0,0,1,1,0,1,0,0,0,1,Private
6d369986-c7df-4fe7-8e3c-81c5f7640610,0,0,0,0,0,1,1,0,1,1,Private
24d845f5-d83c-4e13-be9c-5d01810e8508,0,0,0,0,0,0,1,0,0,0,Private
9ef19209-ad57-48eb-805e-a2a9bf2e855a,0,0,0,0,0,1,0,0,0,0,Private
afcd832c-28c0-46a7-a55d-2855f45ac232,0,0,0,0,0,1,0,0,0,0,Private
b5b64948-8ff9-4c26-89fb-621d607edcde,0,0,0,0,0,0,0,0,0,0,Private
f0d586cf-b8aa-4bc7-99b2-8bf7dc8f01f5,0,0,0,0,0,0,0,0,0,0,Private
073e56b8-6381-41c6-a735-0316d65ec786,0,0,0,0,0,0,0,0,0,0,Private
362e1b72-6326-4273-b54e-5cf07c999bcd,0,0,0,0,0,1,0,0,0,1,Private
d45776f1-2338-4653-ad72-acdd3738a8f1,0,0,0,0,0,0,1,0,1,1,Private
6b5b0d11-6bd9-4cce-bb0e-8a2dc0f5a305,0,0,0,0,0,0,0,0,0,0,Private
e1f0bdfc-d786-4f6e-a43e-45e237829389,0,0,0,0,0,1,0,0,0,0,Private
34ac3bdb-c521-4893-8af4-1efac8564c59,0,0,0,0,1,0,0,0,0,0,Private
81a7c9c8-ed58-4ad7-bc47-ad066b168c15,0,0,0,0,0,0,0,0,0,1,Private
9cae311a-7f6d-4e20-bb40-b6d9ee3db8ec,0,0,0,0,0,1,1,0,0,0,Private
9362a1c5-61a0-41ca-923f-b1d8de4ac060,0,0,0,0,0,1,0,0,0,1,Private
0bb531c4-b0fb-43ca-85ad-25e7cf9d94c6,0,0,0,0,0,1,0,0,0,0,Private
e99a3c76-a9c9-47be-9074-47aef542c344,0,0,0,0,0,0,0,0,0,0,Private
812045dd-6d42-4f3f-bb49-6f4aee2a38e0,0,1,0,0,0,1,0,0,0,0,Private
c95ff178-daea-47df-baca-1ea666dbaca2,0,0,0,0,0,1,0,0,0,0,Private
dc745862-0340-419f-b5fa-272a23fe7fa4,0,0,0,0,0,0,0,1,0,0,Private
36c8648d-e2a1-4fc2-8584-aede129cf812,0,0,0,0,0,0,0,0,0,0,Private
463aa5bd-208f-4f04-9fc4-18e1a2a6776f,0,0,0,0,0,1,0,0,1,0,Private
42fcaec4-bde6-47e2-9b7e-c6be53dbd036,0,0,0,0,0,1,0,0,0,0,Private
fafd2bef-1c10-4ad0-8f16-682faaa79c9e,0,1,0,0,0,1,0,0,0,0,Private
aa4cb55a-d127-4a40-ab99-bec7f80d6380,0,0,0,0,0,0,0,0,0,0,Private
52ec3371-0d2f-43d8-a7e5-af70168562c8,0,0,0,0,0,1,0,0,0,0,Private
10aff589-d502-476f-a6bc-846972e5df6b,0,0,0,0,0,1,0,0,0,0,Private
ee61bba1-0d28-4f57-a94d-5848042f9376,0,0,0,0,0,1,0,0,0,0,Private
cf7d67a6-2bd6-499a-8805-16c09feaa6ee,0,0,0,0,0,0,0,0,0,1,Private
37031cba-3285-4e72-b640-579694fc46ce,0,0,0,0,0,0,0,0,0,0,Private
506f31f0-856a-4c9b-b888-6921406764ed,0,0,0,0,0,0,0,0,0,0,Private
735466ed-ef4d-4836-b40b-5fe5c64facf2,0,0,0,0,0,1,0,0,0,0,Private
19739e83-d982-44b8-a1f8-e36b77b3bcc5,0,0,1,0,0,1,0,0,0,0,Private
a6e2d80f-a587-4ec7-9be7-f3c5d3ae22f5,0,0,0,0,0,1,0,0,0,0,Private
73056db6-0848-4a55-ab1c-ef42c364106b,0,1,1,0,0,0,0,0,1,0,Private
40d6f8ae-806f-49b5-9161-c249616c947b,0,0,0,0,0,0,0,0,0,1,Private
908ff062-c6dd-427d-8de4-72d44031e9d8,0,0,0,0,0,1,0,0,0,0,Private
1220c778-dd1b-4387-8067-c0a0e0ce4dc4,1,0,0,0,0,1,0,0,0,1,Private
dc75de19-04ff-458f-bb70-1096bad9668f,0,0,0,0,0,1,0,0,0,0,Private
1a3d005b-5a6e-4f95-9a17-7d50761620eb,0,0,0,0,0,1,0,0,0,0,Private
3c837706-1093-4c83-bfcf-3f9d2c634bf3,0,0,0,1,1,1,0,0,0,1,Private
aa819346-f1b7-46dd-93ed-23a2aaff1972,0,0,0,0,0,1,0,0,0,0,Private
50927524-74cd-496d-85bc-c3f42bd8c7fc,0,0,0,0,0,0,0,0,0,0,Private
e21f1def-4f39-4b90-bab4-d912a9b71c00,0,0,1,0,0,1,0,0,0,0,Private
073a8b97-9eee-4b26-a051-4384b52018ae,0,0,0,0,0,0,0,0,0,0,Private
f53fc6d9-43ed-4ba6-841a-9ba6db7627bb,0,0,0,0,0,1,0,0,0,0,Private
93464802-5299-4b4a-b8df-688952374f8e,0,0,0,0,1,0,0,0,0,0,Private
9f20a85f-4e5c-480a-9fdf-a889f03d257b,0,0,1,0,0,1,0,0,0,0,Private
b4abd700-cb5d-449a-8bcb-5021b0090789,0,0,0,0,0,1,0,0,0,0,Private
5eb356ed-1ec2-4345-9405-2883e05756f4,0,0,0,0,0,0,0,0,0,0,Private
135b0558-ac20-4b21-a021-c761d897835f,0,0,1,0,0,0,0,0,0,0,Private
c306c32e-3a06-4bc2-ba33-d37e3788f5f7,0,1,1,1,0,1,0,0,0,1,Private
e57f775b-ec5b-4238-8fd2-21f4db7b8024,0,0,0,0,0,0,0,0,0,0,Private
36cc1efb-ba1b-450f-b8bb-e625a9890c56,0,0,0,0,0,0,0,0,0,0,Private
a0f1720a-019d-4b36-bfc9-3da8f12215fd,0,0,0,0,0,0,0,0,0,0,Private
01ab635d-ebdf-40b2-8d01-12843668f79f,0,0,0,0,0,0,0,0,0,0,Private
d5245f91-40b8-4209-901c-698b8c5b291f,0,0,0,0,0,1,0,1,0,0,Private
acc63c79-a97e-46cf-839a-44e9f869a306,1,0,0,0,0,1,0,0,0,0,Private
7da7710d-5947-4e54-98c7-3f44fe0a9de9,0,0,0,0,0,1,0,0,0,0,Private
edfbaac7-91ca-472b-986c-18fdb1d0f130,0,0,0,0,0,1,0,0,0,0,Private
817f03ca-cb5e-4320-8ca6-4f1e868d09b3,0,1,0,0,0,1,1,1,1,0,Private
85ea952b-e237-48b5-9ae8-4f9d83c1020a,0,1,0,0,0,0,0,0,0,0,Private
2deb94b2-f471-4a07-bf9d-d5dcd25267df,0,0,0,0,0,0,0,0,0,0,Private
4444039a-1ab3-48bd-9549-f2634973633e,0,0,0,0,0,0,0,0,0,0,Private
93bc31fa-dfff-4ee7-8910-ab03397d8783,0,0,0,0,0,0,0,0,0,0,Private
c12bfc8a-50a4-40ff-9854-bbd87fb9f497,0,0,0,0,0,1,0,0,0,0,Private
2dc31b98-1842-40a8-9a5d-f019b99b3753,0,0,0,0,0,0,0,0,0,0,Private
4881f61b-edc9-41a2-ab1c-2c3e7b3a2d68,0,0,0,0,0,1,1,0,0,0,Private
6c67ab41-64b9-42c2-984e-db5ed565208e,0,1,0,0,0,1,0,0,0,1,Private
a55de0fe-74a8-4f9c-a691-c11bd8b405c9,0,0,0,0,0,0,0,0,0,0,Private
9d29ab82-15d1-456d-a9b8-aeadf6b28048,0,0,0,0,0,0,0,0,0,0,Private
07462013-582d-4ffe-9df3-f8ecacf393a2,0,0,0,0,0,0,0,0,0,0,Private
6fb5afcb-a1b3-476a-a438-c7010ad8e944,0,1,0,0,0,1,0,0,0,0,Private
4cc55fb1-08f8-49fb-b7d9-2e942c7cb60d,0,0,0,0,0,1,0,0,0,0,Private
a8f6d3ad-c3ca-44cc-b7f4-aa5c8776c607,0,0,0,0,0,1,0,0,0,0,Private
f6fca144-4197-41af-a0ee-0c5748808cab,0,0,0,0,0,1,0,0,0,0,Private
deee17e8-80e7-4d03-9f93-e9102083d49a,0,0,0,0,0,0,0,0,0,0,Private
c5ae324b-638e-4fad-9ae5-bf5ed2dd44e1,0,0,0,0,0,0,0,0,0,0,Private
5d594f25-f8fa-46f8-9ff4-b67ac49f2149,0,0,0,0,0,1,0,1,0,0,Private
eea80777-725a-469a-a1b8-151b7f0b4df3,0,0,1,0,1,1,0,0,1,0,Private
1b0f8bd0-fca2-469d-8c79-8be4d2a2e824,0,0,0,0,0,0,0,0,0,0,Private
96d9b29c-7230-4afe-be9b-41dcbad2b615,0,0,1,0,0,1,0,0,0,0,Private
25600b1b-eb09-4701-8ffa-cdf20f1dd1ab,0,1,0,0,0,1,0,0,0,0,Private
e3efca58-6b56-4b7c-b88d-c76da590b040,0,1,0,0,0,0,0,0,0,0,Private
2b8aa974-1e08-4855-ae82-01b2612448b5,0,0,1,0,0,0,0,0,1,0,Private
2fcc17f4-d741-4bf6-9266-37de75d84ba8,0,0,0,0,0,1,0,0,0,0,Private
4a2d6c7a-ba46-4180-a5a2-15c3feb3d9b0,0,0,0,0,0,0,0,0,0,0,Private
e1e87dce-89d8-45fc-8c83-0e90501e177d,0,0,0,0,0,1,0,0,0,0,Private
0bb0eef4-9f53-42c9-828f-9ca28bd892fb,0,0,0,0,0,0,0,0,0,0,Private
b842b5bd-a7c2-4b03-902f-2f24a363a8d5,0,0,0,0,0,1,0,0,0,0,Private
d0d95e8e-1069-4b55-b263-25cfb5e2c90f,0,0,0,0,0,1,1,1,0,0,Private
c3a37fbd-a0c7-4729-97ec-dcb2aee4b732,0,0,0,0,0,0,0,0,0,0,Private
a6c78166-ec7f-451c-a60b-7475879ac824,0,0,0,0,0,1,0,0,0,0,Private
3724e06b-5c8c-4aa2-875f-48c0ade4e43d,0,0,0,0,0,1,0,0,0,0,Private
e0c4968a-c393-4de3-976d-53d5bb887632,0,0,0,0,0,0,1,0,0,0,Private
42903de6-4ecc-4a3c-84c9-4cb4215c999a,0,0,0,0,0,1,0,0,0,0,Private
d2cd9ac8-05a9-4cc3-b8cb-ab7a263b3503,0,0,0,0,0,1,0,1,0,0,Private
8e7da25c-2f1e-4067-b200-2dda9bc7d519,0,0,0,0,0,1,1,0,1,0,Private
fbf8a8e4-a7a6-487b-9fd0-6f96944a36a0,0,1,0,0,0,1,0,0,0,1,Private
d61e4a29-8ba8-4940-afae-78c290a8935f,0,0,0,0,0,1,0,1,0,1,Private
f7a98bef-57b0-4f03-a3d9-9d48434d1011,1,0,1,0,1,1,0,0,0,0,Private
4de60733-a4ce-4e4f-8884-dde4f34b8685,0,0,0,0,0,1,0,0,0,0,Private
6edd89a7-8d02-40ff-b450-a9f7d745156b,0,0,0,0,0,0,0,0,0,0,Private
c67d71d5-e0ca-4502-b116-5929f381d7c3,0,0,0,0,0,1,0,1,0,0,Private
873bcfca-b917-4532-a151-e784f6d84706,0,0,1,0,1,1,0,0,1,0,Private
5379ce6b-5471-4970-972a-51c0c36a9403,0,0,0,0,0,0,0,0,0,0,Private
19940b74-eaa1-4076-b29c-52f70de5ca6f,0,0,0,0,0,0,0,0,0,0,Private
eb39b53f-1dd4-42cf-906e-b1d70a17ce3f,0,0,0,0,0,0,0,0,0,0,Private
1f5f19d2-66e9-497f-ab20-e09ae53749e5,0,0,0,1,0,1,0,0,1,0,Private
56d15d62-1b43-4547-814e-d184de9abcdc,0,0,0,0,0,1,1,0,0,0,Private
80fb4267-d3d9-4753-98f7-b4f98062c326,0,0,0,0,0,1,0,0,0,0,Private
c6da3ce7-83ab-4d1e-8bd8-dfb535f39b00,0,0,1,0,0,1,0,0,1,0,Private
62953d2e-be96-4cce-997b-9d572083251d,0,1,0,1,0,0,0,0,0,0,Private
b7d8eeb1-5f9b-4cee-85e7-6af9381795e3,0,0,0,0,0,1,0,0,0,0,Private
43aa38ef-a988-483b-bff4-9345fea02588,0,0,0,0,0,0,1,1,0,0,Private
918f8b74-daf4-4aaa-8fae-6adb6e375a45,0,0,0,0,0,1,1,0,0,0,Private
1085d546-1d02-4725-a9f1-634c755fb168,0,0,0,0,1,0,0,0,0,0,Private
323b6aff-72c9-49f6-ac24-bc44d1d453f1,0,0,0,0,0,0,0,0,1,0,Private
9cbf5968-33d4-40c4-b19d-63dd3e54b1af,0,0,1,1,0,1,0,0,0,0,Private
441ada5a-79fa-41ee-8fd1-c3ee439c4175,1,0,0,0,0,1,0,0,0,0,Private
511ea611-1680-439b-9f70-2a12463b7989,1,0,0,0,0,0,0,0,1,0,Private
51919c1a-9f75-418a-a7b7-bb7412fbfce7,0,1,0,0,0,1,0,0,0,0,Private
6cb46811-1c9a-4462-a308-4ca950878270,0,0,0,0,0,1,1,0,0,0,Private
4c23df1f-58c7-44b6-91da-27f4f15da4a9,0,0,0,0,0,0,1,0,0,0,Private
b4cb8582-6dfe-4f05-b304-953935de6801,0,0,0,0,0,0,0,0,0,0,Private
f48fb146-9b3e-4c60-86fd-24ca4777f9e7,0,0,0,0,0,0,0,0,0,0,Private
75e50c64-6b1d-4484-ac62-6158d4e70149,0,0,0,0,0,1,0,0,0,0,Private
2a071509-ed4f-4709-8d41-167e651d5386,0,0,0,0,0,1,0,0,0,1,Private
8d503e24-68b2-497d-95b7-dd1d9635cc3f,0,0,1,0,1,1,0,0,0,0,Private
19cbe72b-0624-4c94-b09c-23646b7ccc5c,0,0,0,0,0,1,0,1,0,0,Private
c23dbe8f-a842-4a82-bb54-e73dc5e8ffd9,0,0,0,0,0,0,0,0,0,0,Private
37367ce2-0876-47a9-a179-e729606f8a24,0,0,0,0,0,1,0,1,0,0,Private
5661898b-9be8-4f64-bb72-f13a984fafa4,0,0,0,0,0,0,0,0,0,0,Private
baea0345-1298-42c9-b131-0607e6cae0ef,0,1,0,0,0,1,0,0,0,0,Private
1b57b1c6-7206-469b-bc70-af10ef874135,0,0,0,0,0,1,1,0,0,0,Private
e48ab0f2-7082-4130-88c5-125706c5cd48,0,0,0,0,0,1,0,0,0,0,Private
f4a88ce3-1a1f-4773-ba4d-1123c3f43b5c,0,0,0,0,0,0,0,0,0,0,Private
bff0b7a2-a8a5-4613-b900-5f7894354fbd,0,0,0,0,0,0,0,0,0,0,Private
2c573020-e97f-4011-bb89-c57b1e61971b,0,0,0,0,1,0,0,0,0,0,Private
0175f2c8-41b7-438e-a378-45e21a95faba,0,0,0,0,0,0,0,0,0,0,Private
e7c6fbd2-bbbe-4518-a8e0-336d2d601c7e,0,0,0,0,0,0,0,0,0,0,Private
4aa3c569-189b-4da7-b18f-15b8bee64f7d,0,0,0,0,0,0,0,0,0,0,Private
e6e58fbc-6564-4690-be62-370b1a2dbb15,0,0,0,0,0,0,0,0,0,0,Private
869ad138-85e2-44f2-800d-259547cbfaae,0,0,0,0,0,0,0,0,0,0,Private
7f303c51-fbd1-4198-865a-a38e90636997,0,0,0,0,0,1,0,0,0,0,Private
7ce16727-1506-4c36-9e68-8ca68a386219,0,0,0,0,0,0,0,1,0,0,Private
8167e6d9-b54d-4701-badb-2208bdf9a327,0,0,0,0,0,0,1,0,0,0,Private
4dae277f-419c-4ef1-85de-190736e36ded,0,0,0,0,0,0,0,0,0,0,Private
99f37993-d3a0-4098-bbff-bc22daac2695,1,0,1,0,0,1,0,0,1,1,Private
192d6afe-8f3a-451b-a524-cfe0dcfef634,0,0,0,0,0,0,1,0,1,0,Private
d12ee16f-de16-4231-99ac-765d798a6968,0,0,0,1,0,0,1,0,1,1,Private
4d7b3b8d-a7db-4a09-b36f-8afa5e9724b6,0,0,0,0,0,1,0,0,0,0,Private
cc991ab0-36d1-4b34-8738-961eec11bf07,0,1,1,1,0,1,0,0,0,0,Private
f1f3ee53-9158-40bf-bc6b-96f1585e3d18,0,0,0,0,0,1,0,0,0,0,Private
b6ded609-ad2a-4c20-a466-ca4e34fdcf08,0,0,0,0,0,1,0,0,0,0,Private
cb2bbc91-5a89-4be9-a379-807bf08fa830,0,0,0,0,0,0,0,0,0,0,Private
4895fad0-d9db-4a4d-8447-9283d926f596,0,0,0,0,0,1,1,0,0,0,Private
c28b379d-e861-4510-9526-6d957eea814a,0,0,0,0,0,0,0,0,0,0,Private
ebb811cc-38a8-4e92-8911-6d6aa3c533be,0,0,0,0,1,1,0,0,0,0,Private
217ef056-e1f8-4073-bc07-10b9b71e762f,0,0,0,0,0,0,0,0,0,1,Private
aa901367-3fc5-4f24-8cf5-9dc1daddeb67,0,0,0,0,0,0,0,0,0,0,Private
1b115695-93bc-4b0a-b644-06a6f5df58a7,0,0,0,0,0,0,0,0,0,0,Private
eefeeab0-a697-41cb-8ef5-c4585df6c59b,0,0,1,0,1,1,0,0,0,1,Private
5439503f-9ee2-42ac-8e1b-f24e828026bb,0,0,0,0,0,1,0,1,0,0,Private
7bdeeada-affa-494f-9eb4-0913ca6b0d56,0,0,0,0,0,1,0,1,0,0,Private
3466d65d-689c-4121-b8b5-804a9f9da385,0,0,0,0,0,0,0,0,0,0,Private
48f97206-d524-4e9a-91d9-5ebcf23f6cbb,0,0,0,0,0,0,0,0,0,0,Private
713f68dc-e90d-4ed9-9323-aa9296fd028e,0,0,0,0,0,1,0,0,0,0,Private
ed01e407-967f-4532-aefd-7bb27c52fc12,0,0,1,0,0,1,0,0,1,0,Private
184140cf-9eaf-4214-846f-99b26a17a3ed,0,0,1,0,0,1,0,0,1,0,Private
d3973f62-1d38-46a9-b02e-99ca5aafb4ec,0,0,0,0,0,0,1,0,0,0,Private
e72ecaee-7755-4dd2-b6e1-332e2350ddb8,0,0,0,0,0,1,0,1,0,0,Private
13f347ed-55aa-47df-aa93-bf927960e60b,0,0,0,0,0,0,0,0,0,0,Private
80426b55-e933-4619-bfd6-7e11d00512c8,0,0,0,0,0,0,0,1,1,0,Private
f0966a3f-5eb0-4bad-a8be-02ec7a363419,0,0,0,0,0,0,1,0,0,1,Private
086eaa39-ee7a-4387-a0ae-cc900988fe43,0,0,0,0,0,1,0,0,0,0,Private
da2f6b89-eb69-4f48-9066-a8b187e10e0d,0,0,0,0,0,0,1,0,0,0,Private
31ffc205-d448-4255-86e3-b0d330739751,0,0,0,0,1,1,0,0,0,0,Private
7b7ee3a5-736f-46c1-b040-a0d79ae7678e,0,0,0,0,0,0,0,0,0,0,Private
b475e2e5-0a75-4d3a-93fd-e08411bac7fd,0,0,0,0,0,1,0,0,0,1,Private
269a4fe5-232b-46a4-9af8-1774011b68d7,0,0,0,0,0,0,0,0,0,0,Private
ed35331b-90f7-4a39-a7f0-ee3c63f15b13,0,0,0,0,0,0,0,0,0,0,Private
19bf896b-27c4-4a53-9f94-24fd02617dd3,0,0,0,0,0,0,0,0,0,0,Private
d5ab58bd-fa55-4ec1-b248-54876494c74e,0,0,0,0,0,0,0,0,0,0,Private
5ac252ab-235f-4a18-b11d-ffd55e1e846d,0,0,0,0,0,1,0,0,1,0,Private
e3bf7a8d-4b21-43a5-b43f-b91bedae3a28,0,0,0,0,0,0,0,0,0,0,Private
0eb31342-88a6-4f31-a225-2851de31f086,0,0,0,0,0,0,0,0,0,0,Private
f9b6b699-d41f-426a-9474-86292e2b3287,0,0,0,1,0,1,1,0,0,1,Private
fa77ac60-726f-4ba2-98a6-1e8c60a5bd1b,0,0,0,0,0,0,0,0,0,0,Private
5c9d9bef-2d91-4b1d-adde-8f0afae2c43f,0,0,0,0,0,1,0,0,0,0,Private
14b16997-eeb9-40f5-970a-a1b7c51dca08,0,0,0,0,0,1,0,1,0,0,Private
794634b1-f4ab-4e5a-9deb-8e6ee43230e4,0,0,0,0,0,1,0,0,0,0,Private
e5ef0fca-adce-4880-bbd7-c3482002034b,0,0,0,0,0,0,0,0,0,0,Private
5fda17ac-6bf1-4e99-bfcf-71e8d79c723d,0,0,0,0,0,1,0,0,1,0,Private
747edf1f-0935-4085-98ae-51b23d3995b0,0,0,0,1,0,0,0,1,1,0,Private
52677429-47f4-4c5c-8c52-40e40e958eb0,0,0,0,0,0,0,0,0,0,0,Private
0adf3a1f-cd02-4411-af5f-dfd7d0ff4a6e,0,0,0,0,0,0,0,0,0,0,Private
67ed0d61-9c0d-47d7-bdad-2c861f009561,0,0,0,0,0,0,0,1,0,0,Private
d5be430b-58db-49cc-913b-6acf98a97eda,0,0,0,0,0,1,0,0,0,0,Private
14e6cba4-45ef-42ad-932b-f79cf4ced11b,0,0,0,0,0,0,0,0,0,0,Private
bf10ff4f-ed13-4300-95aa-29b07aa1d047,0,0,1,0,0,1,0,0,1,1,Private
9c2c7373-3006-421d-b1a3-838c97efceaf,0,0,0,0,0,0,0,0,0,0,Private
738e8e7c-5d34-40de-8167-0d67c0f28818,0,0,0,0,0,0,0,0,0,0,Private
df6e1dd7-380a-4ad3-9d88-dad920f4411f,0,0,0,0,0,0,0,0,0,0,Private
8c5ddcd7-38c8-4157-9b02-63f99bd36029,0,0,0,0,0,1,1,0,0,1,Private
cc0fb0a6-3797-4f06-b046-34256988c98f,0,0,0,0,0,1,0,1,0,1,Private
5743e28d-551a-4319-a82b-0ecce0435c6c,0,0,0,0,0,1,0,0,0,0,Private
863a1a01-82ec-4644-bc69-ee72b875fc48,1,0,0,0,1,1,0,0,1,1,Private
eddd96e1-b4b1-473c-9911-db2ed8b87ba5,0,0,0,0,0,1,0,0,0,0,Private
7615b1e2-1be3-45c7-b7c9-a42cd0712982,0,0,0,0,0,0,0,0,0,0,Private
197043a8-afc7-4877-b8ec-d190d7fc27a7,1,0,0,0,0,1,0,0,0,1,Private
c57ef203-c856-4dd5-8f15-e0f6e63d4f0b,0,0,0,0,0,0,0,0,0,0,Private
934c316b-a980-4169-84e2-ddd6281450c8,0,0,0,0,0,0,0,0,0,0,Private
a58de9fd-af95-4e4a-998d-1e7ae475a951,0,0,0,0,0,0,0,0,0,1,Private
1371f186-7af4-4495-aa64-2211594ce2db,0,0,0,0,0,1,1,0,0,0,Private
dba12d38-e1c5-4154-b97b-50022ab98b30,0,0,0,0,0,1,0,1,0,0,Private
dadeaf74-928c-45b3-b7fa-db93dca2bf80,0,0,0,0,0,0,0,0,0,0,Private
cdcddb54-eeb7-4ff9-bc5e-c561bcf2d6bf,0,0,0,0,0,1,0,0,0,0,Private
ba5b791e-9411-48a9-af61-14e552d5c4c3,0,0,0,0,0,0,0,0,0,0,Private
49a7b425-9c39-4e24-90e1-dbac8cf67304,0,0,0,0,0,0,0,0,0,0,Private
7d8902a7-9d4e-4601-994a-bd1d195bd3d5,0,0,0,0,0,0,1,0,0,0,Private
1631bd69-d202-41a7-8c53-6000a3156849,0,0,0,0,0,0,0,0,0,0,Private
050bc2a7-379f-44e1-b758-5d7c44dd0d56,0,0,0,1,0,1,0,0,1,1,Private
86e9906b-9e4b-44e9-9ebe-8c0bd48ed10b,0,0,0,0,0,1,0,0,1,0,Private
7930e493-e54f-4f95-a19a-1ab2a9fdd2c6,0,0,0,0,0,0,0,0,0,0,Private
6c867d6c-596c-4493-9808-dddef843cc00,0,0,1,0,0,0,0,0,1,0,Private
99eed812-a2ba-42d9-9d63-a672cbb16950,0,0,0,0,0,1,0,0,0,0,Private
9124f968-7515-43b9-b55a-95dd73c5dac1,0,0,0,0,0,1,0,1,1,0,Private
23e365f0-df73-4c7a-99bb-b0b300cd77b1,0,0,0,0,0,1,1,0,0,0,Private
c0bc30b9-77f1-402a-b8bc-1cd06e86b073,0,0,0,0,0,1,0,1,0,0,Private
cef40341-6d6e-4dd0-b97b-e79a97a6f523,0,0,0,0,0,1,0,0,1,1,Private
71c2b948-c690-4ba2-8f0c-29ad24ada78b,0,0,0,0,0,1,1,1,0,0,Private
d1802ce8-5b3b-4f14-8632-5906fe1d47d9,0,0,0,0,0,0,0,0,0,0,Private
6636172a-ed32-4e8a-89fa-442afd602782,0,0,0,0,0,0,0,0,0,0,Private
72abb64b-e3bc-4ff2-9721-5a59c60e2156,0,0,1,1,0,0,1,0,0,0,Private
09aa0c4c-77ce-489a-a7f1-888b0b195b47,0,0,0,0,0,1,0,0,0,0,Private
