id,trigger_words,Usage
051ecffe-3dff-4e7f-9c35-09bf82b97d8a,"[(0, 8), (58, 74), (157, 173), (221, 232), (235, 245), (299, 329), (348, 368), (524, 537), (550, 569), (590, 629), (766, 792)]",Private
fa101cf7-92e9-4cdd-8893-34450d5d7f5e,"[(544, 564)]",Private
5bb79f3a-75c0-466a-a1e1-869065cbb6c6,,Private
b4926ac1-5517-4826-a270-7add592ac03f,"[(131, 161)]",Private
d8561a7b-a93c-4576-991b-1843aec1a4cd,,Private
46c18612-d345-485e-8e61-fdcd261421e9,"[(32, 65), (117, 137), (159, 252)]",Private
89b71c13-06f6-4873-8a4a-8a7957e2a0b5,"[(0, 162), (244, 304), (406, 523), (707, 766), (883, 924), (926, 963)]",Private
301ed598-c676-41d8-b8aa-e17477901e92,"[(130, 153), (704, 722), (781, 802)]",Private
a3921192-b241-4c70-8296-fdf02b6b72a2,"[(81, 156), (219, 327)]",Private
32751b55-cae5-4521-9079-fea03b7ca99c,,Private
2be78d62-e119-40cd-8847-890ccd269d85,,Private
cfd8558a-f8b9-4009-ae6b-546a15b3185f,"[(81, 125)]",Private
dbbda982-e2b5-4d5f-9e53-b56e9a3488bd,"[(80, 147), (149, 200), (202, 294), (299, 326)]",Private
ebab2d6b-22d8-4167-a537-97618f5b6516,"[(78, 84), (88, 103), (106, 112)]",Private
9eb07508-b17f-4fac-b96f-78ed822116b0,"[(0, 149)]",Private
3b3b3b6d-caac-4701-9e08-4ef33b378936,"[(19, 79), (81, 131)]",Private
7d42e53a-9b3b-4c29-95ea-46f08556c50c,"[(103, 111)]",Private
f89856fb-e77d-497c-ba63-78c1739fd165,"[(0, 681)]",Private
d9d95c6e-eccf-4e31-bfc2-7843d8053167,,Private
45e37b4d-d708-4b06-99b3-2906ad89f571,"[(3, 140)]",Private
dccc7e40-5863-46b7-b850-20a852a18368,"[(105, 165), (225, 241), (389, 433)]",Private
b6cc85a9-10f0-4e85-b599-30a8ea4c7cdf,"[(0, 34), (36, 52), (85, 105), (245, 261), (320, 336), (338, 388), (390, 410)]",Private
44b4aea1-e835-4c39-8ed9-ce7cc4e77a36,,Private
0f90c019-b2d2-4ac5-b2d7-6973605cf737,"[(18, 31), (147, 160), (202, 230), (232, 304)]",Private
f83eb5e0-7270-4fd6-b44c-b82195b0eb4b,"[(30, 54), (81, 111), (118, 167), (230, 359), (840, 995), (1212, 1290), (1330, 1342), (1587, 1701), (1832, 2026), (2295, 2416), (2428, 2495), (2546, 2659), (2969, 3014), (3028, 3102)]",Private
0f664382-6443-4ab7-8cf5-a62872dbd10a,"[(0, 87), (89, 185), (205, 251), (253, 582), (956, 1079)]",Private
13144e5d-3e34-422a-b251-304398459e93,"[(0, 3), (87, 185), (287, 378)]",Private
c5a99811-2947-4ffd-b2c4-477b1d4b4a13,"[(144, 172), (221, 267), (676, 707), (709, 724), (728, 737)]",Private
273b65c6-1902-4f9d-83e5-793b66af385a,,Private
75c0926d-3034-4106-91c1-7456ebf64b04,"[(31, 126), (128, 206), (208, 337)]",Private
9bc7b0f5-e686-4f62-b1de-0ef86663aafe,,Private
cbe102b7-32a0-43a1-953b-4a74a20c9d4a,,Private
b9105d5c-0153-46aa-bf4d-343cc586bac4,,Private
718c09dc-6bd6-4749-84a3-882704e7dcd8,"[(3, 62), (140, 160), (176, 242), (244, 289)]",Private
0c871cc0-869b-4794-ad21-1facef2ac78a,"[(3, 8), (16, 29), (111, 138)]",Private
99bc81fe-d22a-41bb-8107-c55e21640df2,"[(0, 219)]",Private
89550553-79b3-418b-aa7e-8058659ce28f,,Private
06ed37c4-b5d4-4f02-86c3-b15a03ead401,"[(0, 33), (53, 304), (408, 470), (530, 651)]",Private
69cf1fcc-2a53-4f78-9f9e-b408674544f8,,Private
b6eb669b-7670-4ca3-a2a7-5018a73a093a,,Private
84704f3c-8a74-4437-a23f-5da7fae808fd,,Private
ac18e780-5106-4b23-9502-135efe646dcd,"[(42, 81), (112, 172)]",Private
d9fbea6e-58a9-40e6-b25e-4ca2886b2849,"[(0, 88), (898, 933), (935, 1035), (1414, 1464)]",Private
d83de013-6f39-436a-baca-c4ac39cfb0ca,"[(0, 44), (125, 213), (215, 250), (279, 394)]",Private
0f7a6f8f-03bc-4cf8-ad01-89562cc32150,,Private
e5d537c4-5e92-4927-ad5e-3ee098196dc9,"[(60, 65), (144, 171)]",Private
c49c573a-35dd-45fd-9783-f29f6cf7e2c8,"[(15, 31), (73, 100), (158, 176)]",Private
d4b9d621-80c9-497c-ae43-8af4db072f59,"[(0, 191)]",Private
5724e125-ae0a-445e-ba8f-42c2c4c79776,"[(0, 126), (129, 256), (280, 570), (573, 760), (763, 901), (904, 1007)]",Private
41adb2fd-7e31-414d-80bc-1fa835e9233a,,Private
9a38b16e-1183-439d-94ff-4fa4af78e732,"[(2, 29), (54, 68), (71, 115), (117, 148), (475, 499), (787, 814)]",Private
20a1596d-551f-4e69-b063-4c16aab90bf4,,Private
8635ccb2-8ac7-45a3-8dbe-d3e82aa460ba,,Private
f39826f7-aaae-470c-b7a3-6716be5b2a1e,"[(163, 433)]",Private
b8bfa43c-3943-40ad-bf3a-7f4102cf0cc1,"[(5, 69), (239, 295)]",Private
49d99b7f-2778-4c9b-a59f-a522b671042d,"[(60, 170), (382, 396), (460, 565)]",Private
2968fc28-e895-4a8b-be46-6c35a236714c,"[(20, 44), (75, 108), (179, 207), (236, 271), (289, 388), (471, 487), (804, 869), (879, 955)]",Private
607f17fb-cf3b-41eb-b88e-f59e8895d6d1,,Private
ddc705e9-81b1-41d5-bec7-4b8e0069e326,,Private
d9fef48b-773d-44ef-b803-e5589fbb64be,"[(99, 130), (133, 194), (197, 581)]",Private
b0571d9d-1531-4aa7-8faf-994971030322,"[(67, 93), (665, 682), (709, 736), (738, 845), (935, 956)]",Private
74571a9d-f1d1-4220-9153-15877c1ae0f3,"[(88, 103), (105, 165), (168, 201)]",Private
2c5bcddd-3899-4e47-ab86-0cbbae3055af,"[(132, 203), (220, 226)]",Private
f851a18f-0792-4de9-813a-711f2d875205,"[(2, 58)]",Private
549389f6-5e86-47bc-a6e1-7e9cd6093233,"[(116, 229), (231, 405)]",Private
5c27f9b0-edd3-4c08-9131-eebcfff229f3,"[(0, 135)]",Private
09d7f007-a99c-4c01-9aca-62ba96e8cd7c,,Private
e8685590-e1bf-4623-ba7a-aad94aa2a667,"[(0, 14)]",Private
cb468dbc-e839-4112-a5f0-663a8b96c821,"[(0, 124), (297, 480)]",Private
c6e6e4dc-0445-40c9-ad1c-f6e25740f8d6,"[(95, 105)]",Private
fb1c74db-0f6f-4ab2-b3f0-20869b9e67fd,"[(3, 11), (173, 284), (286, 351), (355, 365), (373, 448), (453, 554), (559, 640), (645, 701), (703, 725), (1373, 1407)]",Private
a8e383e4-1281-49bd-9851-4de7f7a37ef8,,Private
c5c6531b-46a3-4f5e-bafe-464213e1ebf6,"[(0, 52), (53, 78), (172, 215)]",Private
5025e029-0ad3-44ab-bbd2-2d4a6fa6e382,"[(0, 83), (434, 506), (604, 625), (882, 921), (1009, 1018), (1166, 1183), (1235, 1254), (1338, 1365), (1441, 1515)]",Private
cfc93bad-0df9-449b-a4c7-f72df9fed35f,,Private
cccf169f-2412-4119-a0ba-7a0d894259f4,"[(28, 93), (172, 213), (218, 362)]",Private
9d2aacad-862a-4403-8390-1f1815b46f38,"[(71, 95), (97, 593)]",Private
5908bddd-9a3d-4128-a40f-577ca53631c3,"[(239, 282), (284, 311), (313, 369)]",Private
16d8c1c9-dc9f-4744-ba69-6dd9d806a63b,"[(0, 109), (131, 155)]",Private
1fb9b86b-4c05-4c99-a08b-acbf4d6214f8,"[(112, 133), (174, 196), (206, 227), (426, 442), (568, 616), (744, 772), (940, 953), (1132, 1158), (1229, 1241), (1482, 1501)]",Private
4f40586b-2b07-468f-afb5-33ea53ffd635,,Private
abfeaddd-1b97-4e79-af9d-149515a44066,,Private
ef13be84-d5d8-4314-9612-256c7734b740,,Private
9d29fddc-ac21-4d9e-ba95-2b2f5379de70,,Private
8b9f2133-997c-4407-9575-df72fd5ce3e4,"[(0, 75)]",Private
64881075-6e21-453e-83c9-75950224ff9e,,Private
e638868c-eac4-4552-add3-a378f8001360,,Private
17479a00-bc12-4f74-88da-4deb07691549,,Private
f3a7df23-ae25-4d27-9781-2828221e9301,,Private
8d95c16a-029b-4723-ac0b-0118660fce92,"[(1295, 1349), (1446, 1478), (1567, 1570), (1700, 1716), (1719, 1720)]",Private
c5d96c0c-9535-4700-88eb-5da0401c764c,,Private
e4189e71-15e1-477e-aa68-0a60513a4104,"[(19, 29), (63, 97), (138, 158), (180, 188), (190, 324)]",Private
e67aa0cd-980e-4108-a60a-0cdb1c2809e3,"[(492, 518)]",Private
385589e2-8126-4189-bb5f-4a741305417f,"[(0, 22), (209, 247)]",Private
d5c90347-25fa-45a2-89b1-f6cbb863a8d4,"[(640, 668)]",Private
29087042-fcbe-4893-9136-4971b15a3a09,"[(87, 94), (96, 97), (16, 17), (96, 97), (96, 97), (170, 178), (182, 187)]",Private
1418281e-9f71-4456-a5b8-6af9ca1c6692,"[(3, 91), (129, 275), (279, 381), (433, 488)]",Private
9f7acb3c-7227-45dd-a362-f547c7fd0849,"[(429, 464), (466, 573), (811, 1097), (1520, 1551)]",Private
c0792077-8996-4990-a54f-0bf6a10491bc,,Private
de1cc5f1-4722-4170-a07e-a20016d2fa56,,Private
9d4a41a7-83ca-4690-97b2-2198d7b52f7b,"[(0, 185)]",Private
e080f945-d9e4-458b-b932-b0dce41440d9,"[(226, 251)]",Private
a850e2c5-d44b-425c-8acd-6f56dd0f9253,"[(0, 37), (146, 257), (436, 534), (920, 934), (1067, 1074), (1685, 1702), (1722, 1744), (528, 533), (1844, 1851), (1868, 1894), (2004, 2014), (2077, 2133), (2291, 2324), (2461, 2484), (2564, 2581)]",Private
0f07d0f3-b26a-4d3f-b1c9-4d68f70944d9,"[(2, 52), (82, 87)]",Private
58072295-9956-488f-a0e7-cd3c2f6b441c,"[(175, 203)]",Private
67c8afdc-97c9-45f9-92d7-7655035834c7,"[(0, 12), (323, 337), (562, 585), (1147, 1170)]",Private
eae81c70-eba6-4336-a20d-ad5745efab72,,Private
b14348d2-d149-433f-87b7-480378aeb744,"[(122, 291), (293, 310), (400, 421), (423, 443)]",Private
ed2d52f5-b7e0-4180-b675-98f130d3fb4b,,Private
970adec2-43da-47fb-87f8-c4c4d8eef795,,Private
f1e66202-87a5-42ac-9974-d52d636a0c6b,"[(0, 87), (133, 172)]",Private
32b900c7-1398-4db7-8bf7-417b1056cac5,,Private
f91413cb-0b35-4a6e-958b-0e2d1dd488ee,,Private
376aa6d7-51dd-4089-b780-1c029f0fa3cb,"[(3, 76), (99, 228), (554, 602)]",Private
c1b8a7b6-7a41-4d36-ac93-c7d0f6ae6be5,,Private
4fa95351-6d3e-4e7f-9a7a-9e8318ca664e,"[(0, 140)]",Private
5c9fa8ff-be82-4741-9829-3285d11c398c,"[(51, 95), (125, 150)]",Private
23071e1a-b8f6-410f-8ddb-d2eeac793217,,Private
54dca581-93a7-4a5c-90a5-4d6d365a7d97,"[(0, 94), (246, 355), (476, 519), (659, 887)]",Private
7cdf7979-9f26-4612-9929-b06a8da1f688,"[(0, 2), (70, 71), (340, 341), (418, 420), (533, 534), (740, 742), (747, 922), (922, 1008)]",Private
c978bb58-17a0-47d1-b3ba-2f8b9e7e0b6f,"[(42, 47), (58, 99), (101, 124), (191, 228), (348, 379), (381, 415), (451, 501), (504, 519), (664, 735), (739, 783), (817, 839), (854, 867), (941, 992), (994, 1062), (42, 47), (1175, 1189), (1244, 1270), (1590, 1596), (651, 662), (1285, 1299), (1682, 1721), (32, 33), (1749, 1755), (1757, 1838), (1851, 1918), (2271, 2307), (2309, 2337), (2339, 2371), (2373, 2408), (2410, 2437), (2516, 2544), (2547, 2601), (2839, 2910), (2913, 2943), (2946, 2997), (3072, 3082), (3245, 3249), (3251, 3258), (3260, 3277), (3279, 3321)]",Private
17c8feda-71fe-437f-81d2-e6c00c744f0a,"[(7, 21), (65, 93), (139, 189), (197, 209), (211, 251), (462, 480), (483, 501), (551, 571), (573, 595)]",Private
6d369986-c7df-4fe7-8e3c-81c5f7640610,"[(14, 62), (277, 387), (529, 574), (577, 617), (640, 678), (680, 719), (789, 841), (944, 1292)]",Private
24d845f5-d83c-4e13-be9c-5d01810e8508,"[(465, 507), (509, 522)]",Private
9ef19209-ad57-48eb-805e-a2a9bf2e855a,"[(0, 52)]",Private
afcd832c-28c0-46a7-a55d-2855f45ac232,"[(29, 80), (100, 262)]",Private
b5b64948-8ff9-4c26-89fb-621d607edcde,,Private
f0d586cf-b8aa-4bc7-99b2-8bf7dc8f01f5,,Private
073e56b8-6381-41c6-a735-0316d65ec786,,Private
362e1b72-6326-4273-b54e-5cf07c999bcd,"[(0, 86), (343, 357)]",Private
d45776f1-2338-4653-ad72-acdd3738a8f1,"[(130, 247), (378, 482), (485, 757), (845, 921)]",Private
6b5b0d11-6bd9-4cce-bb0e-8a2dc0f5a305,,Private
e1f0bdfc-d786-4f6e-a43e-45e237829389,"[(0, 1), (4, 16), (37, 46), (88, 93)]",Private
34ac3bdb-c521-4893-8af4-1efac8564c59,"[(177, 246)]",Private
81a7c9c8-ed58-4ad7-bc47-ad066b168c15,"[(564, 595)]",Private
9cae311a-7f6d-4e20-bb40-b6d9ee3db8ec,"[(32, 65), (72, 96), (221, 239), (382, 410), (493, 512), (517, 535)]",Private
9362a1c5-61a0-41ca-923f-b1d8de4ac060,"[(288, 301), (357, 407), (453, 550), (577, 601)]",Private
0bb531c4-b0fb-43ca-85ad-25e7cf9d94c6,"[(48, 91), (151, 171), (185, 217), (278, 300)]",Private
e99a3c76-a9c9-47be-9074-47aef542c344,,Private
812045dd-6d42-4f3f-bb49-6f4aee2a38e0,"[(49, 63), (169, 184), (250, 270), (329, 345), (382, 405), (436, 500), (502, 516), (549, 574)]",Private
c95ff178-daea-47df-baca-1ea666dbaca2,"[(465, 475)]",Private
dc745862-0340-419f-b5fa-272a23fe7fa4,"[(0, 117)]",Private
36c8648d-e2a1-4fc2-8584-aede129cf812,,Private
463aa5bd-208f-4f04-9fc4-18e1a2a6776f,"[(0, 20), (96, 124), (126, 166)]",Private
42fcaec4-bde6-47e2-9b7e-c6be53dbd036,"[(0, 7), (34, 44)]",Private
fafd2bef-1c10-4ad0-8f16-682faaa79c9e,"[(0, 167)]",Private
aa4cb55a-d127-4a40-ab99-bec7f80d6380,,Private
52ec3371-0d2f-43d8-a7e5-af70168562c8,"[(200, 207), (228, 243)]",Private
10aff589-d502-476f-a6bc-846972e5df6b,"[(40, 46)]",Private
ee61bba1-0d28-4f57-a94d-5848042f9376,"[(0, 137)]",Private
cf7d67a6-2bd6-499a-8805-16c09feaa6ee,"[(517, 548)]",Private
37031cba-3285-4e72-b640-579694fc46ce,,Private
506f31f0-856a-4c9b-b888-6921406764ed,,Private
735466ed-ef4d-4836-b40b-5fe5c64facf2,"[(22, 53), (324, 347), (350, 378)]",Private
19739e83-d982-44b8-a1f8-e36b77b3bcc5,"[(61, 94), (154, 249)]",Private
a6e2d80f-a587-4ec7-9be7-f3c5d3ae22f5,"[(0, 88), (323, 355)]",Private
73056db6-0848-4a55-ab1c-ef42c364106b,"[(1192, 1231), (1356, 1470), (1472, 1525), (1634, 1676), (1690, 1740), (1751, 1768), (1770, 1824), (1826, 1890), (1894, 1941)]",Private
40d6f8ae-806f-49b5-9161-c249616c947b,"[(54, 79)]",Private
908ff062-c6dd-427d-8de4-72d44031e9d8,"[(38, 48), (58, 59), (61, 85), (108, 149), (486, 666), (668, 669)]",Private
1220c778-dd1b-4387-8067-c0a0e0ce4dc4,"[(14, 24), (133, 172), (175, 178), (250, 303), (349, 360)]",Private
dc75de19-04ff-458f-bb70-1096bad9668f,"[(55, 64)]",Private
1a3d005b-5a6e-4f95-9a17-7d50761620eb,"[(70, 84), (349, 360), (365, 380), (412, 454), (477, 506), (574, 589), (949, 953), (949, 953)]",Private
3c837706-1093-4c83-bfcf-3f9d2c634bf3,"[(146, 208), (212, 258), (271, 297), (300, 313), (315, 349), (351, 370), (388, 441), (443, 455), (459, 481), (485, 494)]",Private
aa819346-f1b7-46dd-93ed-23a2aaff1972,"[(0, 22), (24, 96)]",Private
50927524-74cd-496d-85bc-c3f42bd8c7fc,,Private
e21f1def-4f39-4b90-bab4-d912a9b71c00,"[(0, 52), (136, 157), (272, 340)]",Private
073a8b97-9eee-4b26-a051-4384b52018ae,,Private
f53fc6d9-43ed-4ba6-841a-9ba6db7627bb,"[(106, 116)]",Private
93464802-5299-4b4a-b8df-688952374f8e,"[(0, 79), (458, 640)]",Private
9f20a85f-4e5c-480a-9fdf-a889f03d257b,"[(0, 5), (36, 157)]",Private
b4abd700-cb5d-449a-8bcb-5021b0090789,"[(455, 504), (507, 510)]",Private
5eb356ed-1ec2-4345-9405-2883e05756f4,,Private
135b0558-ac20-4b21-a021-c761d897835f,"[(60, 368)]",Private
c306c32e-3a06-4bc2-ba33-d37e3788f5f7,"[(2, 17), (25, 59), (81, 113), (199, 239), (434, 667), (678, 704), (714, 744), (746, 813), (816, 846)]",Private
e57f775b-ec5b-4238-8fd2-21f4db7b8024,,Private
36cc1efb-ba1b-450f-b8bb-e625a9890c56,,Private
a0f1720a-019d-4b36-bfc9-3da8f12215fd,,Private
01ab635d-ebdf-40b2-8d01-12843668f79f,,Private
d5245f91-40b8-4209-901c-698b8c5b291f,"[(0, 16), (18, 230)]",Private
acc63c79-a97e-46cf-839a-44e9f869a306,"[(117, 140), (142, 258)]",Private
7da7710d-5947-4e54-98c7-3f44fe0a9de9,"[(311, 331)]",Private
edfbaac7-91ca-472b-986c-18fdb1d0f130,"[(0, 7), (19, 38), (55, 60), (144, 161)]",Private
817f03ca-cb5e-4320-8ca6-4f1e868d09b3,"[(19, 52), (78, 197), (203, 260), (266, 305), (311, 418), (484, 607), (613, 722), (721, 828), (834, 1106), (1122, 1286)]",Private
85ea952b-e237-48b5-9ae8-4f9d83c1020a,"[(3, 58), (77, 196), (257, 440)]",Private
2deb94b2-f471-4a07-bf9d-d5dcd25267df,,Private
4444039a-1ab3-48bd-9549-f2634973633e,,Private
93bc31fa-dfff-4ee7-8910-ab03397d8783,,Private
c12bfc8a-50a4-40ff-9854-bbd87fb9f497,"[(537, 581), (622, 668), (1046, 1109)]",Private
2dc31b98-1842-40a8-9a5d-f019b99b3753,,Private
4881f61b-edc9-41a2-ab1c-2c3e7b3a2d68,"[(19, 50), (52, 86)]",Private
6c67ab41-64b9-42c2-984e-db5ed565208e,"[(0, 105)]",Private
a55de0fe-74a8-4f9c-a691-c11bd8b405c9,,Private
9d29ab82-15d1-456d-a9b8-aeadf6b28048,,Private
07462013-582d-4ffe-9df3-f8ecacf393a2,,Private
6fb5afcb-a1b3-476a-a438-c7010ad8e944,"[(0, 137)]",Private
4cc55fb1-08f8-49fb-b7d9-2e942c7cb60d,"[(25, 93)]",Private
a8f6d3ad-c3ca-44cc-b7f4-aa5c8776c607,"[(60, 65), (95, 100)]",Private
f6fca144-4197-41af-a0ee-0c5748808cab,"[(97, 121), (714, 737), (759, 766)]",Private
deee17e8-80e7-4d03-9f93-e9102083d49a,,Private
c5ae324b-638e-4fad-9ae5-bf5ed2dd44e1,,Private
5d594f25-f8fa-46f8-9ff4-b67ac49f2149,"[(214, 244), (362, 464), (767, 806)]",Private
eea80777-725a-469a-a1b8-151b7f0b4df3,"[(0, 51), (223, 449), (501, 834)]",Private
1b0f8bd0-fca2-469d-8c79-8be4d2a2e824,,Private
96d9b29c-7230-4afe-be9b-41dcbad2b615,"[(0, 20), (23, 32), (278, 322), (379, 588)]",Private
25600b1b-eb09-4701-8ffa-cdf20f1dd1ab,"[(4, 11), (60, 74), (76, 106), (254, 270), (272, 293), (295, 315), (317, 323)]",Private
e3efca58-6b56-4b7c-b88d-c76da590b040,"[(0, 100)]",Private
2b8aa974-1e08-4855-ae82-01b2612448b5,"[(0, 39), (431, 532), (954, 1069), (1232, 1364), (1793, 1877), (1931, 2037), (2277, 2441), (2445, 2540)]",Private
2fcc17f4-d741-4bf6-9266-37de75d84ba8,"[(5, 13), (35, 41), (238, 243)]",Private
4a2d6c7a-ba46-4180-a5a2-15c3feb3d9b0,,Private
e1e87dce-89d8-45fc-8c83-0e90501e177d,"[(17, 55)]",Private
0bb0eef4-9f53-42c9-828f-9ca28bd892fb,,Private
b842b5bd-a7c2-4b03-902f-2f24a363a8d5,"[(132, 147), (189, 203)]",Private
d0d95e8e-1069-4b55-b263-25cfb5e2c90f,"[(0, 222), (683, 700), (733, 746)]",Private
c3a37fbd-a0c7-4729-97ec-dcb2aee4b732,,Private
a6c78166-ec7f-451c-a60b-7475879ac824,"[(113, 166)]",Private
3724e06b-5c8c-4aa2-875f-48c0ade4e43d,"[(70, 92), (168, 174), (233, 296)]",Private
e0c4968a-c393-4de3-976d-53d5bb887632,"[(434, 466), (471, 490), (670, 681), (701, 713)]",Private
42903de6-4ecc-4a3c-84c9-4cb4215c999a,"[(270, 281), (371, 383), (529, 550)]",Private
d2cd9ac8-05a9-4cc3-b8cb-ab7a263b3503,"[(54, 69), (113, 152)]",Private
8e7da25c-2f1e-4067-b200-2dda9bc7d519,"[(0, 61), (280, 487), (489, 559)]",Private
fbf8a8e4-a7a6-487b-9fd0-6f96944a36a0,"[(19, 41), (55, 105), (107, 116), (121, 130), (149, 161), (168, 260)]",Private
d61e4a29-8ba8-4940-afae-78c290a8935f,"[(0, 78), (186, 199), (202, 222)]",Private
f7a98bef-57b0-4f03-a3d9-9d48434d1011,"[(20, 37), (51, 67), (92, 106), (308, 324), (508, 633), (816, 848), (57, 67), (893, 898), (901, 1028), (1043, 1059), (1076, 1086), (1115, 1147)]",Private
4de60733-a4ce-4e4f-8884-dde4f34b8685,"[(552, 582), (596, 642), (779, 796)]",Private
6edd89a7-8d02-40ff-b450-a9f7d745156b,,Private
c67d71d5-e0ca-4502-b116-5929f381d7c3,"[(49, 57), (49, 57), (677, 702)]",Private
873bcfca-b917-4532-a151-e784f6d84706,"[(81, 543)]",Private
5379ce6b-5471-4970-972a-51c0c36a9403,,Private
19940b74-eaa1-4076-b29c-52f70de5ca6f,,Private
eb39b53f-1dd4-42cf-906e-b1d70a17ce3f,,Private
1f5f19d2-66e9-497f-ab20-e09ae53749e5,"[(5, 11), (64, 100), (149, 268), (334, 411), (413, 491)]",Private
56d15d62-1b43-4547-814e-d184de9abcdc,"[(3, 10), (41, 58), (423, 445)]",Private
80fb4267-d3d9-4753-98f7-b4f98062c326,"[(86, 114), (217, 227), (440, 453)]",Private
c6da3ce7-83ab-4d1e-8bd8-dfb535f39b00,"[(0, 276)]",Private
62953d2e-be96-4cce-997b-9d572083251d,"[(39, 53), (155, 172), (349, 363), (379, 417)]",Private
b7d8eeb1-5f9b-4cee-85e7-6af9381795e3,"[(35, 55), (57, 81), (98, 121), (123, 159), (184, 198)]",Private
43aa38ef-a988-483b-bff4-9345fea02588,"[(94, 171), (454, 637), (705, 797), (799, 849)]",Private
918f8b74-daf4-4aaa-8fae-6adb6e375a45,"[(4, 27), (167, 371), (546, 622), (681, 711), (831, 862)]",Private
1085d546-1d02-4725-a9f1-634c755fb168,"[(76, 227)]",Private
323b6aff-72c9-49f6-ac24-bc44d1d453f1,"[(87, 538)]",Private
9cbf5968-33d4-40c4-b19d-63dd3e54b1af,"[(0, 104), (391, 522)]",Private
441ada5a-79fa-41ee-8fd1-c3ee439c4175,"[(1, 13), (16, 27), (146, 272)]",Private
511ea611-1680-439b-9f70-2a12463b7989,"[(494, 547), (590, 644), (646, 820)]",Private
51919c1a-9f75-418a-a7b7-bb7412fbfce7,"[(0, 155)]",Private
6cb46811-1c9a-4462-a308-4ca950878270,"[(407, 485), (487, 539), (541, 560), (562, 598)]",Private
4c23df1f-58c7-44b6-91da-27f4f15da4a9,"[(271, 401), (404, 458), (644, 660)]",Private
b4cb8582-6dfe-4f05-b304-953935de6801,,Private
f48fb146-9b3e-4c60-86fd-24ca4777f9e7,,Private
75e50c64-6b1d-4484-ac62-6158d4e70149,"[(28, 53), (94, 103)]",Private
2a071509-ed4f-4709-8d41-167e651d5386,"[(256, 339)]",Private
8d503e24-68b2-497d-95b7-dd1d9635cc3f,"[(0, 169), (838, 847), (852, 865), (903, 990)]",Private
19cbe72b-0624-4c94-b09c-23646b7ccc5c,"[(88, 180)]",Private
c23dbe8f-a842-4a82-bb54-e73dc5e8ffd9,,Private
37367ce2-0876-47a9-a179-e729606f8a24,"[(0, 145), (147, 148)]",Private
5661898b-9be8-4f64-bb72-f13a984fafa4,,Private
baea0345-1298-42c9-b131-0607e6cae0ef,"[(3, 9), (73, 240)]",Private
1b57b1c6-7206-469b-bc70-af10ef874135,"[(9, 41), (220, 263), (266, 276), (316, 376)]",Private
e48ab0f2-7082-4130-88c5-125706c5cd48,"[(149, 165)]",Private
f4a88ce3-1a1f-4773-ba4d-1123c3f43b5c,,Private
bff0b7a2-a8a5-4613-b900-5f7894354fbd,,Private
2c573020-e97f-4011-bb89-c57b1e61971b,"[(60, 127)]",Private
0175f2c8-41b7-438e-a378-45e21a95faba,,Private
e7c6fbd2-bbbe-4518-a8e0-336d2d601c7e,,Private
4aa3c569-189b-4da7-b18f-15b8bee64f7d,,Private
e6e58fbc-6564-4690-be62-370b1a2dbb15,,Private
869ad138-85e2-44f2-800d-259547cbfaae,,Private
7f303c51-fbd1-4198-865a-a38e90636997,"[(0, 43), (45, 195), (372, 391)]",Private
7ce16727-1506-4c36-9e68-8ca68a386219,"[(11, 137), (354, 404)]",Private
8167e6d9-b54d-4701-badb-2208bdf9a327,"[(0, 94)]",Private
4dae277f-419c-4ef1-85de-190736e36ded,,Private
99f37993-d3a0-4098-bbff-bc22daac2695,"[(0, 52), (136, 341), (946, 1046), (1049, 1075), (1078, 1140), (1232, 1245), (1294, 1589), (1592, 1622)]",Private
192d6afe-8f3a-451b-a524-cfe0dcfef634,"[(14, 66)]",Private
d12ee16f-de16-4231-99ac-765d798a6968,"[(49, 172), (241, 357), (359, 584), (623, 651), (762, 809)]",Private
4d7b3b8d-a7db-4a09-b36f-8afa5e9724b6,"[(0, 6)]",Private
cc991ab0-36d1-4b34-8738-961eec11bf07,"[(29, 74), (83, 135), (137, 213)]",Private
f1f3ee53-9158-40bf-bc6b-96f1585e3d18,"[(0, 41), (127, 138), (142, 155)]",Private
b6ded609-ad2a-4c20-a466-ca4e34fdcf08,"[(37, 59), (108, 153)]",Private
cb2bbc91-5a89-4be9-a379-807bf08fa830,,Private
4895fad0-d9db-4a4d-8447-9283d926f596,"[(467, 674), (983, 1018)]",Private
c28b379d-e861-4510-9526-6d957eea814a,,Private
ebb811cc-38a8-4e92-8911-6d6aa3c533be,"[(3, 43), (140, 261)]",Private
217ef056-e1f8-4073-bc07-10b9b71e762f,"[(0, 121), (206, 238)]",Private
aa901367-3fc5-4f24-8cf5-9dc1daddeb67,,Private
1b115695-93bc-4b0a-b644-06a6f5df58a7,,Private
eefeeab0-a697-41cb-8ef5-c4585df6c59b,"[(0, 19), (21, 22), (63, 81), (109, 172), (172, 186), (188, 274), (279, 386)]",Private
5439503f-9ee2-42ac-8e1b-f24e828026bb,"[(9, 127)]",Private
7bdeeada-affa-494f-9eb4-0913ca6b0d56,"[(0, 61), (192, 237)]",Private
3466d65d-689c-4121-b8b5-804a9f9da385,,Private
48f97206-d524-4e9a-91d9-5ebcf23f6cbb,,Private
713f68dc-e90d-4ed9-9323-aa9296fd028e,"[(25, 45), (54, 77), (81, 96), (122, 135)]",Private
ed01e407-967f-4532-aefd-7bb27c52fc12,"[(0, 150)]",Private
